Matrix 1 (./sample_input_for_students/easy_sample_01_1.txt):
529 2859 -302
529 724 -515
529 83 -743
529 141 -1001
529 1376 805
529 2656 -817
529 925 209
529 537 -657
529 1370 -988
529 522 -646
529 1008 -594
529 1200 235
529 769 -995
529 679 786
529 2589 -838
529 1863 -699
529 726 -840
529 1494 -734
529 483 333
529 2692 -667
529 275 294
529 2221 -955
529 443 -779
529 1158 -830
529 19 -836
529 717 -903
529 1241 -72
529 1332 -75
529 476 -972
529 874 71
529 597 -896
529 225 -884
529 864 -923
529 1552 -623
529 965 -909
529 1099 -571
529 1462 -795
529 414 -246
529 934 -1017
529 109 -711
529 704 -591
529 1180 237
529 2736 -572
529 2309 -927
529 1075 -1005
529 3 -813
529 2839 -750
529 650 129
529 2576 -615
529 2723 -892
529 257 -188
529 148 -805
529 997 -998
529 1575 -936
529 1536 530
529 1639 -667
529 1232 -925
529 1100 577
529 667 -761
529 808 195
529 3087 -995
529 1227 -331
529 45 -643
529 220 -154
529 354 -326
529 403 -582
529 1044 -591
529 1159 -776
529 1090 -959
529 2436 -724
529 2067 162
529 1595 213
529 901 -181
529 588 -389
529 103 -941
529 835 -764
529 197 -707
529 1489 -657
529 2333 -666
529 1543 -377
529 1328 -859
529 144 -545
529 528 -651
529 343 -1002
529 2281 -709
529 3132 -752
529 1147 -802
529 2926 -584
529 256 187
529 1626 -917
529 1714 -657
529 714 -934
529 649 -724
529 2838 -892
529 1027 -613
529 732 -842
529 951 152
529 643 -887
529 370 -909
529 689 -903
529 1249 -545
529 2234 -757
529 444 991
529 905 -685
529 711 -727
529 1141 -579
529 2170 -697
529 816 513
529 1036 -595
529 36 -614
529 977 -645
529 78 -1008
529 566 -997
529 421 -683
529 571 -800
529 1461 -913
529 2707 -661
529 140 -523
529 1495 -652
529 1304 -566
529 762 -713
529 546 -791
529 1379 -465
529 94 -3
529 137 424
529 713 736
529 854 -835
529 586 866
529 2052 -603
529 761 -171
529 158 -711
529 836 -823
529 2320 -401
529 2536 -660
529 106 608
529 1421 947
529 1019 987
529 1749 218
529 873 -246
529 1179 -926
529 329 -771
529 2760 -534
529 1345 -998
529 71 297
529 2686 -548
529 231 358
529 475 -711
529 3065 381
529 1116 -386
529 1353 -142
529 2327 98
529 3016 -946
529 1579 -998
529 1067 918
529 130 -915
529 1496 -881
529 2564 -730
529 1199 962
529 2800 718
529 85 -959
529 1569 -897
529 1380 -633
529 44 -690
529 1152 878
529 1215 170
529 1401 -761
529 1203 -540
529 876 -645
529 1301 -833
529 112 -206
530 1973 -873
530 126 -922
530 98 -603
530 2342 -563
530 602 239
530 2435 763
530 1372 196
530 491 -745
530 1280 -895
530 2433 -654
530 1126 25
530 2571 -939
530 1764 -810
530 2955 1013
530 33 240
530 1922 998
530 753 -993
530 2846 -938
530 2876 -744
530 298 -368
530 436 194
530 1540 -730
530 415 -755
530 2159 -515
530 44 291
530 1251 -777
530 1641 188
530 1863 257
530 1512 -935
530 2807 -935
530 598 -520
530 793 978
530 3132 -665
530 638 -887
530 2533 -1008
530 359 -859
530 925 -50
530 1073 232
530 222 -809
530 25 -1000
530 1098 540
530 288 -1009
530 252 -853
530 1013 -824
530 1241 -876
530 2065 845
530 939 -527
530 2685 -794
530 981 -391
530 2002 353
530 1127 -765
530 881 -715
530 207 -826
530 2660 -662
530 2186 -911
530 1388 -876
530 2289 -651
530 2487 -446
530 1407 -617
530 778 -881
530 1125 -539
530 1362 746
530 996 513
530 2059 -619
530 345 -532
530 254 -919
530 1568 -888
530 1141 -538
530 1861 -657
530 531 -543
531 39 -524
531 2025 -347
531 1843 -839
531 303 -444
531 699 -986
531 581 58
531 52 -151
531 513 -1020
531 997 -919
531 1478 -766
531 2407 -660
531 1076 -747
531 164 -792
531 317 -950
531 302 -647
531 353 863
531 691 -717
531 222 -804
531 2335 -633
531 782 -737
531 381 815
531 256 -658
531 126 -798
531 584 -570
531 217 598
531 546 -1001
531 1573 -996
531 998 -530
531 3167 659
531 229 -658
531 548 -988
531 1256 -601
531 707 -787
531 2595 156
531 309 585
531 1555 464
531 157 -929
531 77 485
531 956 -310
531 885 -511
531 489 793
531 788 -426
531 255 -999
531 2605 -1012
531 1287 -726
531 2674 -572
531 607 -672
531 2067 -502
531 1643 -792
531 1005 -726
531 450 -735
531 981 955
531 333 -189
531 945 -801
531 1351 925
531 790 -619
531 2608 -569
531 1479 -934
531 1189 -885
531 935 -1010
531 297 -562
531 1173 -628
531 684 -755
531 1043 879
531 89 -608
531 1246 -747
531 3107 354
531 1405 -599
531 246 -649
531 596 -337
531 1092 -649
531 226 -1004
531 1204 725
531 2112 -614
531 1636 -869
531 241 -698
531 2954 -887
531 835 -539
531 1010 -653
531 2380 512
531 543 -275
531 2938 914
531 1521 -701
531 1284 -952
531 330 -697
531 1240 -921
531 705 -898
531 10 -788
531 501 -685
531 1520 -943
531 771 -274
531 2711 -903
531 2455 -920
531 1045 -849
531 508 -54
531 2033 -676
531 2521 -900
531 924 -714
531 447 -931
531 452 83
531 1314 398
531 151 -925
531 1834 -835
531 966 -552
531 286 283
532 805 326
532 140 -790
532 59 -558
532 1056 -683
532 420 -614
532 623 -323
532 672 542
532 698 -183
532 745 -803
532 190 -543
532 1291 -567
532 2498 -315
532 473 -682
532 1149 -204
532 903 -1000
532 1271 503
532 916 -613
532 2394 900
532 318 860
532 2202 688
532 1494 -920
532 440 -548
532 1298 -961
532 617 -623
532 2322 181
532 1413 -951
532 590 -288
532 1523 786
532 536 -516
532 962 -810
532 1456 -634
532 1334 -1006
532 1259 -712
532 460 -411
532 73 -518
532 1314 -986
532 94 -603
532 91 -682
532 828 -942
532 519 -685
532 307 -802
532 3079 -987
532 1582 -679
532 183 705
532 53 -918
532 537 472
532 3062 -676
532 2965 -534
532 512 890
532 532 -771
532 1292 -832
532 444 129
532 1938 -523
532 363 -658
532 1118 -711
532 416 226
532 92 562
532 860 -426
532 1751 422
532 408 -721
532 1410 -988
532 1065 -885
532 3084 1008
532 2688 -861
532 1491 627
532 2760 -881
532 1766 -967
532 538 -617
533 105 -609
533 454 957
533 905 -199
533 378 -850
533 1538 -827
533 1412 -951
533 1370 -756
533 32 -1009
533 927 675
533 1755 -836
533 297 -639
533 870 433
533 1978 -158
533 287 688
533 714 -744
533 1867 -946
533 1444 -525
533 2881 -706
533 962 349
533 513 753
533 1116 592
533 2241 -810
533 872 45
533 344 -701
533 1080 -833
533 2549 -879
533 266 -883
533 2685 -445
533 1375 -589
533 895 242
533 2585 -298
533 974 902
533 2502 -336
533 302 -578
533 457 811
533 2982 396
533 627 325
533 1427 170
533 1319 -923
533 2329 -633
533 1297 614
533 1279 -823
533 1143 68
533 924 -265
533 871 269
533 720 -918
533 338 818
533 1338 -619
533 886 -666
533 813 -848
533 1158 668
533 911 -657
533 495 -706
533 586 -502
533 1330 -757
533 2644 -526
533 1605 183
533 820 216
533 1586 -899
533 111 -846
533 1379 792
533 2845 -273
533 629 -296
533 1433 -812
534 2185 -984
534 1072 -646
534 3084 -847
534 2101 314
534 2971 -651
534 925 126
534 475 -330
534 1027 -854
534 2925 288
534 1086 -1012
534 1037 -950
534 390 862
534 750 -517
534 1426 -290
534 1555 -976
534 2143 745
534 805 -953
534 2319 -531
534 1991 -762
534 2320 -981
534 2042 -879
534 521 -442
534 2065 -482
534 1308 -651
534 867 -925
534 308 -1022
534 803 -600
534 1286 -521
534 1092 -958
534 1123 -530
534 952 686
534 1276 112
534 1955 -822
534 1566 -598
534 1536 -402
534 936 501
534 2807 -1009
534 1451 -827
534 582 -525
534 212 -137
534 1546 -777
534 2523 -543
534 1285 -1002
534 3067 -725
534 296 -845
534 1287 -73
534 13 -587
534 872 160
534 1902 -901
534 429 -442
534 1877 959
534 274 205
534 2944 -904
534 486 -580
534 962 -182
534 773 224
534 2930 -981
534 588 651
534 1475 -800
534 165 -602
534 383 821
534 2218 -770
534 2591 -947
534 2279 -706
534 781 -871
534 2160 -906
534 2423 -180
534 1318 -643
534 160 -751
534 751 5
534 541 -766
534 971 -629
534 1865 -829
534 1102 345
534 41 -879
534 862 -867
534 2049 -718
534 806 -1020
534 1291 975
534 286 -752
534 1096 -781
534 2258 -860
534 2097 -1023
534 2484 -987
534 209 -871
534 639 -582
534 664 -560
534 238 -86
534 233 829
535 1556 -79
535 676 -696
535 722 -1006
535 1198 170
535 1579 -761
535 3170 -941
535 442 -724
535 62 -579
535 587 -584
535 937 787
535 1541 -589
535 2924 572
535 1469 -841
535 2438 -733
535 241 -973
535 1352 -595
535 1485 246
535 1535 -763
535 61 778
535 1460 -792
535 1574 488
535 1379 -1019
535 240 -821
535 1327 -671
535 1028 -522
535 1500 -818
535 234 531
535 1133 -196
535 501 -871
535 1043 -896
535 2851 -1001
535 100 -545
535 1029 -547
535 19 -666
535 877 -912
535 3092 -692
535 992 -788
535 1523 -597
535 909 210
535 292 -440
535 1188 24
535 1343 -848
535 1176 -875
535 827 -816
535 438 -536
535 544 -873
535 1046 -585
535 189 -604
535 1236 -557
535 3162 976
535 15 657
535 2552 -761
535 1215 219
535 108 -970
535 160 -621
535 2564 -774
535 2516 -839
535 1609 -513
535 452 -924
535 1164 -785
535 3175 -570
535 2222 -70
535 235 -653
535 774 100
535 453 -548
535 590 -581
535 515 -781
535 410 843
535 348 892
535 723 -509
535 521 -603
535 591 -929
535 2010 -539
535 1106 -711
535 2324 888
535 1476 -417
535 1552 792
535 2845 -682
535 1135 -653
535 251 -859
535 1163 -293
535 2 -1009
535 2015 -934
535 616 -266
535 1593 -783
535 1246 -680
535 993 89
535 811 -881
535 1150 -843
535 2328 -448
535 1436 -5
535 552 -812
535 47 387
535 720 674
535 678 -880
535 702 -909
535 316 686
535 21 -729
535 880 -814
535 1284 -685
535 1727 -733
535 2528 -839
535 1503 -513
535 724 -579
535 805 849
535 2966 418
535 1316 -704
535 1173 -583
535 2913 -850
535 2044 122
535 516 -983
535 542 -538
535 1530 -261
535 728 -465
535 392 221
535 307 -551
535 433 178
535 3040 -580
535 318 -967
535 869 -988
535 958 -838
535 1708 -746
535 1128 -621
535 915 -680
535 1219 -985
535 2251 -173
535 150 641
535 3155 -652
535 112 -772
535 543 -951
535 1305 530
535 597 -621
535 186 -850
535 1405 -977
535 762 929
535 1208 -844
535 1155 -823
535 1629 -118
535 632 -613
535 1539 380
535 1124 -159
535 320 -824
535 507 -654
535 469 -532
535 1171 814
535 1420 -958
535 479 886
535 2137 -789
535 1071 -101
535 1266 -756
535 2633 -329
535 902 -955
535 8 -794
535 342 -581
535 2462 -921
535 1154 181
535 2864 -956
535 1168 -837
535 581 -243
535 353 -86
535 74 -518
535 715 -21
535 2402 -497
535 431 -925
535 1468 -553
535 334 -169
535 1478 -803
535 760 -638
535 2587 -483
535 1328 -958
535 1536 -938
535 2170 -715
535 331 163
535 1792 -803
535 713 361
535 259 -724
535 1323 -863
535 1000 -883
535 1278 413
535 3034 -851
535 889 524
535 2768 834
535 798 -960
535 2857 -808
535 3046 -153
535 3008 -403
535 332 1011
535 1138 367
535 953 -601
535 1806 -660
535 2929 723
536 243 -839
536 989 479
536 275 -178
536 356 590
536 2704 455
536 2481 -649
536 2681 126
536 456 -528
536 483 -819
536 253 329
536 1323 -792
536 1422 868
536 1169 -868
536 547 746
536 2522 295
536 138 -904
536 1276 -620
536 123 -852
536 526 -720
536 1844 -678
536 1191 -652
536 1080 -608
536 958 -873
536 3037 1012
536 480 -606
536 1283 -735
536 226 -388
536 1455 -992
536 977 -770
536 2487 -671
536 1124 -855
536 1558 -862
536 1104 -771
536 1368 -882
536 852 -972
536 596 -555
536 2095 -881
536 2952 -902
536 361 935
536 2881 -917
536 703 -982
536 71 -475
536 727 420
536 1444 -858
536 1111 -325
536 1588 -541
536 1880 145
536 400 -295
536 2073 816
536 2835 -963
536 558 -622
536 981 -668
536 2795 588
536 881 394
536 513 -668
536 1193 -858
536 1402 -977
536 238 -367
536 535 343
536 766 -684
536 856 246
536 489 -722
536 1262 -683
536 941 -293
536 2820 -584
536 1850 -593
536 1065 -857
536 188 -783
536 1687 94
536 1469 -342
536 1566 1001
536 43 -872
536 934 -820
536 787 -819
536 3063 -466
536 786 -671
536 2221 -718
536 990 -98
536 1034 -518
536 1279 -564
536 1123 -801
536 100 -239
536 374 -868
537 322 750
537 118 -579
537 2172 446
537 1777 -233
537 1112 -499
537 248 -753
537 1338 -999
537 2895 -542
537 901 -893
537 575 -983
537 2641 -829
537 913 160
537 1532 -646
537 437 -720
537 1195 -541
537 1278 486
537 799 -898
537 2902 -770
537 937 487
537 837 -607
537 1064 -989
537 1130 -800
537 590 -674
537 337 795
537 857 80
537 503 -1000
537 2949 -631
537 2350 -637
537 2521 211
537 351 -612
537 688 369
537 88 321
537 169 -415
537 2493 -838
537 1273 -830
537 284 -1010
537 55 -910
537 992 -742
537 911 -520
537 1311 -944
537 1371 -727
537 772 -859
537 1014 -883
537 1145 -642
537 336 -126
537 3037 -537
537 1056 120
537 415 779
537 1537 -506
537 3032 -525
537 988 -722
537 652 -783
537 317 -526
537 2250 -1002
537 2293 -606
537 555 -938
537 2035 819
537 144 227
537 963 -973
537 2146 -690
538 1273 -836
538 521 -875
538 1543 476
538 1435 -655
538 174 -526
538 3050 -815
538 76 -266
538 2466 -906
538 1673 172
538 1293 -700
538 1200 989
538 4 -96
538 1312 -624
538 489 -187
538 208 395
538 1005 -675
538 2499 -741
538 2032 -915
538 585 114
538 2283 -854
538 839 -743
538 324 900
538 1147 -571
538 2262 106
538 310 -621
538 1194 -564
538 402 -858
538 2831 -718
538 601 -344
538 223 -659
538 2992 454
538 3180 -582
538 2302 -621
538 1423 942
538 2069 545
538 1509 -536
538 984 72
538 1479 -814
538 513 -539
538 1188 -913
538 801 -1006
538 929 493
538 2177 -871
538 214 905
538 2193 -112
538 1341 -555
538 983 -648
538 773 55
538 1260 -814
538 2413 310
538 993 -207
538 2364 954
538 2983 -903
538 111 -744
538 661 -663
538 619 -771
538 1537 -59
538 2249 -252
538 1962 71
538 1996 130
538 1330 -609
538 254 -997
538 806 -372
538 1912 -983
538 2284 267
538 2266 -460
538 537 -593
538 410 -551
538 744 333
538 768 -835
538 3001 -671
538 1542 -587
538 305 -597
538 597 -781
538 154 -374
538 769 -623
538 713 -156
538 979 632
538 1415 -546
538 1214 -539
538 3059 -843
538 1535 -994
538 2472 -804
538 1789 -857
538 2796 -263
538 2837 -672
538 276 529
538 1356 -327
538 1261 650
538 696 894
538 1270 -608
538 1059 458
538 1403 -618
538 2659 -529
538 218 -1011
538 869 -485
538 2619 -15
538 558 -567
538 2755 -958
538 604 -612
538 688 -638
538 201 -742
538 1579 -753
538 1533 727
538 1502 7
538 658 -995
538 718 -740
538 982 -667
538 3120 57
538 762 -544
538 3140 178
538 1459 -994
538 1503 838
538 548 -451
538 2432 -872
538 592 -600
538 632 -5
538 167 102
538 1053 466
538 433 -707
538 1928 377
538 738 -484
538 1076 -744
538 523 -626
538 1527 -986
538 2680 -333
538 761 35
538 2648 -388
538 568 -126
538 1243 -840
538 2001 -1000
538 1837 887
538 835 1000
538 986 -586
538 823 -944
538 1814 -640
538 667 -912
538 882 -538
538 341 -605
538 2634 -965
538 56 907
538 2631 -729
538 423 -830
538 211 942
538 1151 -617
538 299 -601
538 1183 -653
538 973 -903
538 1361 -785
538 1184 242
538 231 -265
538 265 -919
538 1201 -285
538 1206 -988
538 3032 -916
538 1760 -257
538 925 -637
538 438 -874
538 884 -201
539 89 939
539 904 -302
539 2666 701
539 1386 -971
539 0 -741
539 419 -744
539 1189 -861
539 192 -675
539 1849 -600
539 3004 843
539 1577 -9
539 1148 -44
539 637 -903
539 73 -619
539 1162 -457
539 2541 -261
539 396 407
539 3083 163
539 867 -527
539 1004 665
539 812 -19
539 1692 -632
539 2242 766
539 1064 237
539 577 -906
539 2854 -616
539 1217 -573
539 92 -809
539 1779 -693
539 2871 -581
539 292 169
539 976 -777
539 196 -182
539 141 -755
539 2891 -537
539 1191 -694
539 220 376
539 3163 -751
539 2425 630
539 111 -850
539 2193 -565
539 1171 -781
539 1236 -693
539 1783 -306
539 1047 937
539 2473 -71
539 1019 -24
539 2228 -510
539 548 533
539 51 -793
539 1348 -261
539 1336 -218
539 3147 -652
539 1530 653
539 608 255
539 1513 -861
539 71 -520
539 2861 -910
539 1134 -878
539 1968 -845
539 881 -74
539 864 -684
539 774 -988
539 702 -660
539 3095 787
539 2743 -991
539 613 -601
539 285 872
539 3028 -831
539 1585 -561
539 822 -797
539 2 -967
539 54 233
539 2775 -269
539 368 -817
539 642 -132
539 1098 296
539 1879 -947
539 893 -984
539 944 -944
539 798 -608
539 906 278
539 1340 -856
539 2087 -817
539 1372 -110
539 351 -191
539 1566 -113
539 1586 -354
539 935 -987
539 971 23
539 1411 -712
539 740 -210
539 269 -884
539 726 -940
539 883 -983
539 1127 -800
539 713 -573
539 2979 -863
539 898 -436
539 1976 -897
539 1818 80
539 3018 -832
539 1136 -585
539 1119 -935
539 12 685
539 1043 952
539 825 163
539 1254 -156
539 1472 911
540 19 -518
540 881 -484
540 1513 -877
540 1086 -807
540 479 -249
540 1103 -549
540 1250 -305
540 1420 -677
540 1593 -308
540 362 -363
540 1536 -670
540 1267 -802
540 1499 -807
540 1469 -670
540 262 -864
540 201 -543
540 1394 -586
540 2567 -245
540 752 -871
540 1786 254
540 121 -859
540 92 -632
540 1508 -864
540 3151 -955
540 868 331
540 2936 -781
540 365 782
540 1214 -871
540 435 -512
540 41 -927
540 1344 -653
540 1234 -756
540 35 -831
540 344 480
540 160 -830
540 347 -1002
540 1169 -839
540 1360 -422
540 537 -999
540 1114 740
541 1104 -356
541 2081 -952
541 406 -880
541 1050 -61
541 1450 -973
541 308 -883
541 3091 -667
541 1524 -262
541 156 -680
541 701 -925
541 2492 -388
541 290 -980
541 1219 -1010
541 108 383
541 711 -968
541 109 -984
541 512 448
541 463 526
541 372 768
541 608 -357
541 3002 15
541 2075 -513
541 923 -942
541 2036 -176
541 92 -808
541 1273 -823
541 2764 -59
541 1179 -422
541 1485 320
541 688 -889
541 1472 588
541 863 -684
541 1229 159
541 1505 -616
541 124 -187
541 1109 -548
541 1714 -980
541 1867 -655
541 257 -846
541 309 -415
541 413 -892
541 2753 -673
541 123 -726
541 671 -683
541 1302 -858
541 1329 597
541 836 785
541 1461 -636
541 36 -1023
541 1271 191
541 1537 -592
541 1512 807
541 800 660
541 2627 -822
541 1265 -894
541 739 172
541 1986 -557
541 1781 -754
541 3109 310
541 99 -598
541 828 -511
541 1542 105
541 2648 -190
541 3033 -533
541 1860 -732
541 910 -592
541 2731 -718
541 2715 -689
541 1319 -777
541 80 -891
541 642 -600
541 430 -779
541 289 198
541 397 -782
541 2038 -546
541 1332 -536
541 681 -884
542 210 -944
542 1358 -745
542 1012 -309
542 1048 441
542 53 -592
542 1999 399
542 1233 188
542 80 -807
542 1240 -664
542 1403 -823
542 1003 -761
542 1386 -1023
542 538 989
542 2504 -267
542 1495 -243
542 1267 -780
542 1461 -975
542 1082 -923
542 1840 30
542 148 -895
542 1474 -743
542 2960 -667
542 1066 204
542 1081 -541
542 2259 -679
542 1666 -1006
542 737 -761
542 1334 -866
543 973 -888
543 328 -804
543 714 -1013
543 67 -590
543 2567 -813
543 2214 -642
543 1388 -319
543 342 -697
543 806 -934
543 852 413
543 135 -595
543 192 -703
543 143 852
543 935 -845
543 167 -754
543 871 -221
543 2628 907
543 235 -604
543 1480 1021
543 3050 -600
543 1496 -811
543 2854 -35
543 158 -575
543 336 -806
543 1159 -940
543 216 -959
543 1508 -14
543 456 -665
543 3018 -674
543 1375 -992
543 836 45
543 867 105
543 518 -966
543 520 -475
543 1280 -785
543 412 -558
543 1328 -740
543 553 -542
543 1540 -657
543 848 -665
543 2124 -360
543 2715 291
543 547 953
543 963 -594
543 560 -971
543 1810 -316
543 829 14
543 1355 -518
543 909 -674
543 2127 -524
543 2741 -906
543 1391 -585
543 1657 457
543 523 -867
543 26 -899
543 1511 -948
543 1288 -593
543 589 123
543 2581 833
543 1148 825
543 500 -903
543 1248 787
543 3021 -796
543 3082 -798
543 1122 -534
543 595 954
543 82 1018
543 515 -977
543 2275 -279
543 2309 745
543 234 -879
543 1420 -927
543 1268 -800
543 1961 -564
544 1545 -1023
544 293 -259
545 656 -797
545 2706 -992
545 455 540
545 1063 -854
546 1429 -265
546 2480 -22
546 2207 -722
546 862 -1014
546 520 -599
546 2906 -765
546 860 575
546 934 -897
546 1257 -881
546 1091 443
546 17 68
546 2085 -576
546 1494 354
546 542 -704
546 1513 286
546 2795 -758
546 883 -206
546 132 818
546 2200 674
546 1625 -1004
546 3120 -644
546 75 -916
546 551 -526
546 1333 -649
546 383 -823
546 3164 -871
546 154 455
546 1829 903
546 991 -702
546 493 -615
546 546 -537
546 1444 -436
546 1542 -621
546 1301 -445
546 3170 -82
546 2788 -618
546 406 -238
546 2828 123
546 68 791
546 91 -821
546 1367 509
546 841 3
546 247 -953
546 314 -631
546 1502 303
546 667 -731
546 784 -1009
546 635 -383
546 291 -632
546 66 -659
546 432 -303
546 1038 -974
546 657 -580
546 261 -601
546 1742 -809
546 198 -977
546 341 -749
546 852 -997
546 180 -729
546 804 -513
546 1145 -522
546 2605 339
546 2687 893
546 755 -711
546 627 -633
546 2934 428
546 3159 -279
546 770 -619
546 10 162
546 1450 -650
546 2598 -43
546 1451 -782
546 583 -673
546 1391 674
546 943 -713
546 961 16
546 826 -255
546 1670 -589
546 1549 -554
546 42 -649
546 2939 -607
546 1435 -700
546 275 -720
546 1583 -986
546 251 -541
546 446 657
546 2332 -647
546 2694 -921
546 331 -551
546 1252 -876
546 1224 -602
546 1442 -651
546 364 -55
546 1083 -779
546 322 -651
546 878 -920
546 415 -634
547 1406 -686
547 1501 -268
547 673 -955
547 1546 -734
547 2248 -533
547 797 -686
